region;ålder;kön;år;Folkmängd
1419 Tjörn;80-84 år;män;2016;233
1419 Tjörn;80-84 år;män;2017;259
1419 Tjörn;80-84 år;män;2018;272
1419 Tjörn;85-89 år;män;2008;84
1419 Tjörn;85-89 år;män;2009;102
1419 Tjörn;85-89 år;män;2010;108
1419 Tjörn;85-89 år;män;2011;109
1419 Tjörn;85-89 år;män;2012;114
1419 Tjörn;85-89 år;män;2013;121
1419 Tjörn;85-89 år;män;2014;122
1419 Tjörn;85-89 år;män;2015;130
1419 Tjörn;85-89 år;män;2016;128
1419 Tjörn;85-89 år;män;2017;112
1419 Tjörn;85-89 år;män;2018;107
1419 Tjörn;90-94 år;män;2008;32
1419 Tjörn;90-94 år;män;2009;36
1419 Tjörn;90-94 år;män;2010;40
1419 Tjörn;90-94 år;män;2011;34
1419 Tjörn;90-94 år;män;2012;31
1419 Tjörn;90-94 år;män;2013;28
1419 Tjörn;90-94 år;män;2014;43
1419 Tjörn;90-94 år;män;2015;46
1419 Tjörn;90-94 år;män;2016;50
1419 Tjörn;90-94 år;män;2017;53
1419 Tjörn;90-94 år;män;2018;58
1419 Tjörn;95-99 år;män;2008;4
1419 Tjörn;95-99 år;män;2009;3
1419 Tjörn;95-99 år;män;2010;4
1419 Tjörn;95-99 år;män;2011;3
1419 Tjörn;95-99 år;män;2012;5
1419 Tjörn;95-99 år;män;2013;10
1419 Tjörn;95-99 år;män;2014;10
1419 Tjörn;95-99 år;män;2015;10
1419 Tjörn;95-99 år;män;2016;13
1419 Tjörn;95-99 år;män;2017;10
1419 Tjörn;95-99 år;män;2018;7
1419 Tjörn;100+ år;män;2008;0
1419 Tjörn;100+ år;män;2009;0
1419 Tjörn;100+ år;män;2010;0
1419 Tjörn;100+ år;män;2011;1
1419 Tjörn;100+ år;män;2012;0
1419 Tjörn;100+ år;män;2013;0
1419 Tjörn;100+ år;män;2014;0
1419 Tjörn;100+ år;män;2015;0
1419 Tjörn;100+ år;män;2016;0
1419 Tjörn;100+ år;män;2017;1
1419 Tjörn;100+ år;män;2018;2
1421 Orust;55-59 år;män;2008;618
1421 Orust;55-59 år;män;2009;591
1421 Orust;55-59 år;män;2010;578
1421 Orust;55-59 år;män;2011;562
1421 Orust;55-59 år;män;2012;551
1421 Orust;55-59 år;män;2013;525
1421 Orust;55-59 år;män;2014;554
1421 Orust;55-59 år;män;2015;537
1421 Orust;55-59 år;män;2016;549
1421 Orust;55-59 år;män;2017;556
1421 Orust;55-59 år;män;2018;538
1421 Orust;60-64 år;män;2008;742
1421 Orust;60-64 år;män;2009;720
1421 Orust;60-64 år;män;2010;692
1421 Orust;60-64 år;män;2011;665
1421 Orust;60-64 år;män;2012;629
1421 Orust;60-64 år;män;2013;611
1421 Orust;60-64 år;män;2014;570
1421 Orust;60-64 år;män;2015;581
1421 Orust;60-64 år;män;2016;563
1421 Orust;60-64 år;män;2017;569
1421 Orust;60-64 år;män;2018;555
1421 Orust;65-69 år;män;2008;560
1421 Orust;65-69 år;män;2009;625
1421 Orust;65-69 år;män;2010;676
1421 Orust;65-69 år;män;2011;710
1421 Orust;65-69 år;män;2012;721
1421 Orust;65-69 år;män;2013;747
1421 Orust;65-69 år;män;2014;726
1421 Orust;65-69 år;män;2015;690
1421 Orust;65-69 år;män;2016;657
1421 Orust;65-69 år;män;2017;624
1421 Orust;65-69 år;män;2018;617
1421 Orust;70-74 år;män;2008;424
1421 Orust;70-74 år;män;2009;434
1421 Orust;70-74 år;män;2010;441
1421 Orust;70-74 år;män;2011;470
1421 Orust;70-74 år;män;2012;497
1421 Orust;70-74 år;män;2013;516
1421 Orust;70-74 år;män;2014;583
1421 Orust;70-74 år;män;2015;625
1421 Orust;70-74 år;män;2016;656
1421 Orust;70-74 år;män;2017;674
1421 Orust;70-74 år;män;2018;697
1421 Orust;75-79 år;män;2008;286
1421 Orust;75-79 år;män;2009;306
1421 Orust;75-79 år;män;2010;325
1421 Orust;75-79 år;män;2011;328
1421 Orust;75-79 år;män;2012;333
1421 Orust;75-79 år;män;2013;360
1421 Orust;75-79 år;män;2014;378
1421 Orust;75-79 år;män;2015;388
1421 Orust;75-79 år;män;2016;407
1421 Orust;75-79 år;män;2017;443
1421 Orust;75-79 år;män;2018;452
1421 Orust;80-84 år;män;2008;210
1421 Orust;80-84 år;män;2009;203
1421 Orust;80-84 år;män;2010;203
1421 Orust;80-84 år;män;2011;214
1421 Orust;80-84 år;män;2012;216
1421 Orust;80-84 år;män;2013;213
1421 Orust;80-84 år;män;2014;230
1421 Orust;80-84 år;män;2015;241
1421 Orust;80-84 år;män;2016;257
1421 Orust;80-84 år;män;2017;264
1421 Orust;80-84 år;män;2018;289
1421 Orust;85-89 år;män;2008;113
1421 Orust;85-89 år;män;2009;115
1421 Orust;85-89 år;män;2010;123
1421 Orust;85-89 år;män;2011;118
1421 Orust;85-89 år;män;2012;117
1421 Orust;85-89 år;män;2013;133
1421 Orust;85-89 år;män;2014;115
1421 Orust;85-89 år;män;2015;116
1421 Orust;85-89 år;män;2016;126
1421 Orust;85-89 år;män;2017;132
1421 Orust;85-89 år;män;2018;134
1421 Orust;90-94 år;män;2008;34
1421 Orust;90-94 år;män;2009;40
1421 Orust;90-94 år;män;2010;44
1421 Orust;90-94 år;män;2011;46
1421 Orust;90-94 år;män;2012;44
1421 Orust;90-94 år;män;2013;48
1421 Orust;90-94 år;män;2014;56
1421 Orust;90-94 år;män;2015;57
1421 Orust;90-94 år;män;2016;51
1421 Orust;90-94 år;män;2017;41
1421 Orust;90-94 år;män;2018;46
1421 Orust;95-99 år;män;2008;1
1421 Orust;95-99 år;män;2009;1
1421 Orust;95-99 år;män;2010;2
1421 Orust;95-99 år;män;2011;4
1421 Orust;95-99 år;män;2012;3
1421 Orust;95-99 år;män;2013;6
1421 Orust;95-99 år;män;2014;11
1421 Orust;95-99 år;män;2015;10
1421 Orust;95-99 år;män;2016;6
1421 Orust;95-99 år;män;2017;9
1421 Orust;95-99 år;män;2018;13
1421 Orust;100+ år;män;2008;1
1421 Orust;100+ år;män;2009;1
1421 Orust;100+ år;män;2010;0
1421 Orust;100+ år;män;2011;0
1421 Orust;100+ år;män;2012;0
1421 Orust;100+ år;män;2013;0
1421 Orust;100+ år;män;2014;0
1421 Orust;100+ år;män;2015;0
1421 Orust;100+ år;män;2016;2
1421 Orust;100+ år;män;2017;2
1421 Orust;100+ år;män;2018;1
1427 Sotenäs;55-59 år;män;2008;385
1427 Sotenäs;55-59 år;män;2009;387
1427 Sotenäs;55-59 år;män;2010;363
1427 Sotenäs;55-59 år;män;2011;367
1427 Sotenäs;55-59 år;män;2012;357
1427 Sotenäs;55-59 år;män;2013;344
1427 Sotenäs;55-59 år;män;2014;336
1427 Sotenäs;55-59 år;män;2015;321
1427 Sotenäs;55-59 år;män;2016;301
1427 Sotenäs;55-59 år;män;2017;279
1427 Sotenäs;55-59 år;män;2018;285
1427 Sotenäs;60-64 år;män;2008;423
1427 Sotenäs;60-64 år;män;2009;399
1427 Sotenäs;60-64 år;män;2010;427
1427 Sotenäs;60-64 år;män;2011;420
1427 Sotenäs;60-64 år;män;2012;406
1427 Sotenäs;60-64 år;män;2013;404
1427 Sotenäs;60-64 år;män;2014;416
1427 Sotenäs;60-64 år;män;2015;387
1427 Sotenäs;60-64 år;män;2016;387
1427 Sotenäs;60-64 år;män;2017;388
1427 Sotenäs;60-64 år;män;2018;367
1427 Sotenäs;65-69 år;män;2008;319
1427 Sotenäs;65-69 år;män;2009;353
1427 Sotenäs;65-69 år;män;2010;394
1427 Sotenäs;65-69 år;män;2011;420
1427 Sotenäs;65-69 år;män;2012;436
1427 Sotenäs;65-69 år;män;2013;434
1427 Sotenäs;65-69 år;män;2014;424
1427 Sotenäs;65-69 år;män;2015;462
1427 Sotenäs;65-69 år;män;2016;450
1427 Sotenäs;65-69 år;män;2017;446
1427 Sotenäs;65-69 år;män;2018;438
1427 Sotenäs;70-74 år;män;2008;222
1427 Sotenäs;70-74 år;män;2009;223
1427 Sotenäs;70-74 år;män;2010;222
1427 Sotenäs;70-74 år;män;2011;245
1427 Sotenäs;70-74 år;män;2012;268
1427 Sotenäs;70-74 år;män;2013;310
1427 Sotenäs;70-74 år;män;2014;349
1427 Sotenäs;70-74 år;män;2015;375
1427 Sotenäs;70-74 år;män;2016;393
1427 Sotenäs;70-74 år;män;2017;409
1427 Sotenäs;70-74 år;män;2018;410
1427 Sotenäs;75-79 år;män;2008;206
1427 Sotenäs;75-79 år;män;2009;198
1427 Sotenäs;75-79 år;män;2010;190
1427 Sotenäs;75-79 år;män;2011;181
1427 Sotenäs;75-79 år;män;2012;177
1427 Sotenäs;75-79 år;män;2013;188
1427 Sotenäs;75-79 år;män;2014;191
1427 Sotenäs;75-79 år;män;2015;196
1427 Sotenäs;75-79 år;män;2016;218
1427 Sotenäs;75-79 år;män;2017;241
1427 Sotenäs;75-79 år;män;2018;274
1427 Sotenäs;80-84 år;män;2008;175
1427 Sotenäs;80-84 år;män;2009;180
1427 Sotenäs;80-84 år;män;2010;174
1427 Sotenäs;80-84 år;män;2011;162
1427 Sotenäs;80-84 år;män;2012;151
1427 Sotenäs;80-84 år;män;2013;146
1427 Sotenäs;80-84 år;män;2014;148
1427 Sotenäs;80-84 år;män;2015;149
1427 Sotenäs;80-84 år;män;2016;147
1427 Sotenäs;80-84 år;män;2017;143
1427 Sotenäs;80-84 år;män;2018;147
1427 Sotenäs;85-89 år;män;2008;81
1427 Sotenäs;85-89 år;män;2009;81
1427 Sotenäs;85-89 år;män;2010;86
1427 Sotenäs;85-89 år;män;2011;101
1427 Sotenäs;85-89 år;män;2012;113
1427 Sotenäs;85-89 år;män;2013;104
1427 Sotenäs;85-89 år;män;2014;104
1427 Sotenäs;85-89 år;män;2015;107
1427 Sotenäs;85-89 år;män;2016;107
1427 Sotenäs;85-89 år;män;2017;103
1427 Sotenäs;85-89 år;män;2018;93
1427 Sotenäs;90-94 år;män;2008;29
1427 Sotenäs;90-94 år;män;2009;25
1427 Sotenäs;90-94 år;män;2010;30
1427 Sotenäs;90-94 år;män;2011;30
1427 Sotenäs;90-94 år;män;2012;32
1427 Sotenäs;90-94 år;män;2013;42
1427 Sotenäs;90-94 år;män;2014;43
1427 Sotenäs;90-94 år;män;2015;46
1427 Sotenäs;90-94 år;män;2016;52
1427 Sotenäs;90-94 år;män;2017;50
1427 Sotenäs;90-94 år;män;2018;49
1427 Sotenäs;95-99 år;män;2008;7
1427 Sotenäs;95-99 år;män;2009;5
1427 Sotenäs;95-99 år;män;2010;6
1427 Sotenäs;95-99 år;män;2011;5
1427 Sotenäs;95-99 år;män;2012;4
1427 Sotenäs;95-99 år;män;2013;7
1427 Sotenäs;95-99 år;män;2014;6
1427 Sotenäs;95-99 år;män;2015;10
1427 Sotenäs;95-99 år;män;2016;9
1427 Sotenäs;95-99 år;män;2017;8
1427 Sotenäs;95-99 år;män;2018;10
1427 Sotenäs;100+ år;män;2008;0
1427 Sotenäs;100+ år;män;2009;0
1427 Sotenäs;100+ år;män;2010;0
1427 Sotenäs;100+ år;män;2011;1
1427 Sotenäs;100+ år;män;2012;0
1427 Sotenäs;100+ år;män;2013;0
1427 Sotenäs;100+ år;män;2014;0
1427 Sotenäs;100+ år;män;2015;0
1427 Sotenäs;100+ år;män;2016;0
1427 Sotenäs;100+ år;män;2017;1
1427 Sotenäs;100+ år;män;2018;0
1430 Munkedal;55-59 år;män;2008;386
1430 Munkedal;55-59 år;män;2009;356
1430 Munkedal;55-59 år;män;2010;350
1430 Munkedal;55-59 år;män;2011;354
1430 Munkedal;55-59 år;män;2012;339
1430 Munkedal;55-59 år;män;2013;331
1430 Munkedal;55-59 år;män;2014;344
1430 Munkedal;55-59 år;män;2015;343
1430 Munkedal;55-59 år;män;2016;365
1430 Munkedal;55-59 år;män;2017;366
1430 Munkedal;55-59 år;män;2018;381
1430 Munkedal;60-64 år;män;2008;433
1430 Munkedal;60-64 år;män;2009;430
1430 Munkedal;60-64 år;män;2010;417
1430 Munkedal;60-64 år;män;2011;394
1430 Munkedal;60-64 år;män;2012;378
1430 Munkedal;60-64 år;män;2013;372
1430 Munkedal;60-64 år;män;2014;343
1430 Munkedal;60-64 år;män;2015;353
1430 Munkedal;60-64 år;män;2016;354
1430 Munkedal;60-64 år;män;2017;331
1430 Munkedal;60-64 år;män;2018;328
1430 Munkedal;65-69 år;män;2008;318
1430 Munkedal;65-69 år;män;2009;360
1430 Munkedal;65-69 år;män;2010;376
1430 Munkedal;65-69 år;män;2011;392
1430 Munkedal;65-69 år;män;2012;410
1430 Munkedal;65-69 år;män;2013;399
1430 Munkedal;65-69 år;män;2014;412
1430 Munkedal;65-69 år;män;2015;381
1430 Munkedal;65-69 år;män;2016;363
1430 Munkedal;65-69 år;män;2017;357
1430 Munkedal;65-69 år;män;2018;358
1430 Munkedal;70-74 år;män;2008;276
1430 Munkedal;70-74 år;män;2009;266
1430 Munkedal;70-74 år;män;2010;255
1430 Munkedal;70-74 år;män;2011;263
1430 Munkedal;70-74 år;män;2012;261
1430 Munkedal;70-74 år;män;2013;282
1430 Munkedal;70-74 år;män;2014;318
1430 Munkedal;70-74 år;män;2015;348
1430 Munkedal;70-74 år;män;2016;353
1430 Munkedal;70-74 år;män;2017;365
1430 Munkedal;70-74 år;män;2018;359
1430 Munkedal;75-79 år;män;2008;226
1430 Munkedal;75-79 år;män;2009;216
1430 Munkedal;75-79 år;män;2010;222
1430 Munkedal;75-79 år;män;2011;227
1430 Munkedal;75-79 år;män;2012;243
1430 Munkedal;75-79 år;män;2013;235
1430 Munkedal;75-79 år;män;2014;224
1430 Munkedal;75-79 år;män;2015;214
1430 Munkedal;75-79 år;män;2016;223
1430 Munkedal;75-79 år;män;2017;219
1430 Munkedal;75-79 år;män;2018;243
1430 Munkedal;80-84 år;män;2008;145
1430 Munkedal;80-84 år;män;2009;160
1430 Munkedal;80-84 år;män;2010;167
1430 Munkedal;80-84 år;män;2011;168
1430 Munkedal;80-84 år;män;2012;150
1430 Munkedal;80-84 år;män;2013;163
1430 Munkedal;80-84 år;män;2014;164
1430 Munkedal;80-84 år;män;2015;168
1430 Munkedal;80-84 år;män;2016;172
1430 Munkedal;80-84 år;män;2017;187
1430 Munkedal;80-84 år;män;2018;179
1430 Munkedal;85-89 år;män;2008;91
1430 Munkedal;85-89 år;män;2009;94
1430 Munkedal;85-89 år;män;2010;84
1430 Munkedal;85-89 år;män;2011;80
1430 Munkedal;85-89 år;män;2012;87
1430 Munkedal;85-89 år;män;2013;90
1430 Munkedal;85-89 år;män;2014;92
1430 Munkedal;85-89 år;män;2015;92
1430 Munkedal;85-89 år;män;2016;96
1430 Munkedal;85-89 år;män;2017;94
1430 Munkedal;85-89 år;män;2018;108
1430 Munkedal;90-94 år;män;2008;27
1430 Munkedal;90-94 år;män;2009;26
1430 Munkedal;90-94 år;män;2010;29
1430 Munkedal;90-94 år;män;2011;29
1430 Munkedal;90-94 år;män;2012;31
1430 Munkedal;90-94 år;män;2013;33
1430 Munkedal;90-94 år;män;2014;36
1430 Munkedal;90-94 år;män;2015;29
1430 Munkedal;90-94 år;män;2016;28
1430 Munkedal;90-94 år;män;2017;31
1430 Munkedal;90-94 år;män;2018;31
1430 Munkedal;95-99 år;män;2008;4
1430 Munkedal;95-99 år;män;2009;7
1430 Munkedal;95-99 år;män;2010;2
1430 Munkedal;95-99 år;män;2011;4
1430 Munkedal;95-99 år;män;2012;3
1430 Munkedal;95-99 år;män;2013;4
1430 Munkedal;95-99 år;män;2014;6
1430 Munkedal;95-99 år;män;2015;8
1430 Munkedal;95-99 år;män;2016;5
1430 Munkedal;95-99 år;män;2017;6
1430 Munkedal;95-99 år;män;2018;4
1430 Munkedal;100+ år;män;2008;0
1430 Munkedal;100+ år;män;2009;0
1430 Munkedal;100+ år;män;2010;0
1430 Munkedal;100+ år;män;2011;0
1430 Munkedal;100+ år;män;2012;0
1430 Munkedal;100+ år;män;2013;0
1430 Munkedal;100+ år;män;2014;0
1430 Munkedal;100+ år;män;2015;0
1430 Munkedal;100+ år;män;2016;0
1430 Munkedal;100+ år;män;2017;0
1430 Munkedal;100+ år;män;2018;0
1435 Tanum;55-59 år;män;2008;489
1435 Tanum;55-59 år;män;2009;469
1435 Tanum;55-59 år;män;2010;452
1435 Tanum;55-59 år;män;2011;459
1435 Tanum;55-59 år;män;2012;439
1435 Tanum;55-59 år;män;2013;423
1435 Tanum;55-59 år;män;2014;433
1435 Tanum;55-59 år;män;2015;452
1435 Tanum;55-59 år;män;2016;427
1435 Tanum;55-59 år;män;2017;413
1435 Tanum;55-59 år;män;2018;419
1435 Tanum;60-64 år;män;2008;518
1435 Tanum;60-64 år;män;2009;511
1435 Tanum;60-64 år;män;2010;511
1435 Tanum;60-64 år;män;2011;506
1435 Tanum;60-64 år;män;2012;495
1435 Tanum;60-64 år;män;2013;496
1435 Tanum;60-64 år;män;2014;471
1435 Tanum;60-64 år;män;2015;454
1435 Tanum;60-64 år;män;2016;462
1435 Tanum;60-64 år;män;2017;460
1435 Tanum;60-64 år;män;2018;439
1435 Tanum;65-69 år;män;2008;449
1435 Tanum;65-69 år;män;2009;478
1435 Tanum;65-69 år;män;2010;521
1435 Tanum;65-69 år;män;2011;540
1435 Tanum;65-69 år;män;2012;568
1435 Tanum;65-69 år;män;2013;543
1435 Tanum;65-69 år;män;2014;544
1435 Tanum;65-69 år;män;2015;548
1435 Tanum;65-69 år;män;2016;534
1435 Tanum;65-69 år;män;2017;519
1435 Tanum;65-69 år;män;2018;523
1435 Tanum;70-74 år;män;2008;300
1435 Tanum;70-74 år;män;2009;316
1435 Tanum;70-74 år;män;2010;331
1435 Tanum;70-74 år;män;2011;350
1435 Tanum;70-74 år;män;2012;376
1435 Tanum;70-74 år;män;2013;434
1435 Tanum;70-74 år;män;2014;465
1435 Tanum;70-74 år;män;2015;493
1435 Tanum;70-74 år;män;2016;518
1435 Tanum;70-74 år;män;2017;537
1435 Tanum;70-74 år;män;2018;513
1435 Tanum;75-79 år;män;2008;274
1435 Tanum;75-79 år;män;2009;267
1435 Tanum;75-79 år;män;2010;253
1435 Tanum;75-79 år;män;2011;239
1435 Tanum;75-79 år;män;2012;236
1435 Tanum;75-79 år;män;2013;245
1435 Tanum;75-79 år;män;2014;266
1435 Tanum;75-79 år;män;2015;286
1435 Tanum;75-79 år;män;2016;303
1435 Tanum;75-79 år;män;2017;331
1435 Tanum;75-79 år;män;2018;382
1435 Tanum;80-84 år;män;2008;216
1435 Tanum;80-84 år;män;2009;203
1435 Tanum;80-84 år;män;2010;210
1435 Tanum;80-84 år;män;2011;220
1435 Tanum;80-84 år;män;2012;212
1435 Tanum;80-84 år;män;2013;200
1435 Tanum;80-84 år;män;2014;204
1435 Tanum;80-84 år;män;2015;196
1435 Tanum;80-84 år;män;2016;186
1435 Tanum;80-84 år;män;2017;186
1435 Tanum;80-84 år;män;2018;201
1435 Tanum;85-89 år;män;2008;116
1435 Tanum;85-89 år;män;2009;106
1435 Tanum;85-89 år;män;2010;104
1435 Tanum;85-89 år;män;2011;103
1435 Tanum;85-89 år;män;2012;110
1435 Tanum;85-89 år;män;2013;120
1435 Tanum;85-89 år;män;2014;122
1435 Tanum;85-89 år;män;2015;133
1435 Tanum;85-89 år;män;2016;134
1435 Tanum;85-89 år;män;2017;130
1435 Tanum;85-89 år;män;2018;134
1435 Tanum;90-94 år;män;2008;28
1435 Tanum;90-94 år;män;2009;35
1435 Tanum;90-94 år;män;2010;39
1435 Tanum;90-94 år;män;2011;39
1435 Tanum;90-94 år;män;2012;38
1435 Tanum;90-94 år;män;2013;34
1435 Tanum;90-94 år;män;2014;33
1435 Tanum;90-94 år;män;2015;38
1435 Tanum;90-94 år;män;2016;49
1435 Tanum;90-94 år;män;2017;53
1435 Tanum;90-94 år;män;2018;62
1435 Tanum;95-99 år;män;2008;4
1435 Tanum;95-99 år;män;2009;3
1435 Tanum;95-99 år;män;2010;4
1435 Tanum;95-99 år;män;2011;3
1435 Tanum;95-99 år;män;2012;5
1435 Tanum;95-99 år;män;2013;3
1435 Tanum;95-99 år;män;2014;8
1435 Tanum;95-99 år;män;2015;9
1435 Tanum;95-99 år;män;2016;10
1435 Tanum;95-99 år;män;2017;5
1435 Tanum;95-99 år;män;2018;3
1435 Tanum;100+ år;män;2008;0
1435 Tanum;100+ år;män;2009;1
1435 Tanum;100+ år;män;2010;0
1435 Tanum;100+ år;män;2011;0
1435 Tanum;100+ år;män;2012;0
1435 Tanum;100+ år;män;2013;0
1435 Tanum;100+ år;män;2014;0
1435 Tanum;100+ år;män;2015;0
1435 Tanum;100+ år;män;2016;0
1435 Tanum;100+ år;män;2017;0
1435 Tanum;100+ år;män;2018;0
1438 Dals-Ed;55-59 år;män;2008;180
1438 Dals-Ed;55-59 år;män;2009;168
1438 Dals-Ed;55-59 år;män;2010;158
1438 Dals-Ed;55-59 år;män;2011;145
1438 Dals-Ed;55-59 år;män;2012;145
1438 Dals-Ed;55-59 år;män;2013;144
1438 Dals-Ed;55-59 år;män;2014;146
1438 Dals-Ed;55-59 år;män;2015;141
1438 Dals-Ed;55-59 år;män;2016;133
1438 Dals-Ed;55-59 år;män;2017;137
1438 Dals-Ed;55-59 år;män;2018;142
1438 Dals-Ed;60-64 år;män;2008;192
1438 Dals-Ed;60-64 år;män;2009;189
1438 Dals-Ed;60-64 år;män;2010;192
1438 Dals-Ed;60-64 år;män;2011;199
1438 Dals-Ed;60-64 år;män;2012;191
1438 Dals-Ed;60-64 år;män;2013;183
1438 Dals-Ed;60-64 år;män;2014;167
1438 Dals-Ed;60-64 år;män;2015;155
1438 Dals-Ed;60-64 år;män;2016;140
1438 Dals-Ed;60-64 år;män;2017;150
1438 Dals-Ed;60-64 år;män;2018;143
1438 Dals-Ed;65-69 år;män;2008;174
1438 Dals-Ed;65-69 år;män;2009;189
1438 Dals-Ed;65-69 år;män;2010;195
1438 Dals-Ed;65-69 år;män;2011;196
1438 Dals-Ed;65-69 år;män;2012;186
1438 Dals-Ed;65-69 år;män;2013;185
1438 Dals-Ed;65-69 år;män;2014;191
1438 Dals-Ed;65-69 år;män;2015;193
1438 Dals-Ed;65-69 år;män;2016;195
1438 Dals-Ed;65-69 år;män;2017;181
1438 Dals-Ed;65-69 år;män;2018;176
1438 Dals-Ed;70-74 år;män;2008;114
1438 Dals-Ed;70-74 år;män;2009;113
1438 Dals-Ed;70-74 år;män;2010;126
1438 Dals-Ed;70-74 år;män;2011;138
1438 Dals-Ed;70-74 år;män;2012;157
1438 Dals-Ed;70-74 år;män;2013;157
1438 Dals-Ed;70-74 år;män;2014;167
1438 Dals-Ed;70-74 år;män;2015;172
1438 Dals-Ed;70-74 år;män;2016;175
1438 Dals-Ed;70-74 år;män;2017;179
1438 Dals-Ed;70-74 år;män;2018;167
1438 Dals-Ed;75-79 år;män;2008;90
1438 Dals-Ed;75-79 år;män;2009;94
1438 Dals-Ed;75-79 år;män;2010;99
1438 Dals-Ed;75-79 år;män;2011;95
1438 Dals-Ed;75-79 år;män;2012;101
1438 Dals-Ed;75-79 år;män;2013;108
1438 Dals-Ed;75-79 år;män;2014;102
1438 Dals-Ed;75-79 år;män;2015;115
1438 Dals-Ed;75-79 år;män;2016;127
1438 Dals-Ed;75-79 år;män;2017;139
1438 Dals-Ed;75-79 år;män;2018;139
1438 Dals-Ed;80-84 år;män;2008;56
1438 Dals-Ed;80-84 år;män;2009;62
1438 Dals-Ed;80-84 år;män;2010;53
