region;ålder;kön;år;Folkmängd
1499 Falköping;75-79 år;kvinnor;2008;706
1499 Falköping;75-79 år;kvinnor;2009;698
1499 Falköping;75-79 år;kvinnor;2010;694
1499 Falköping;75-79 år;kvinnor;2011;694
1499 Falköping;75-79 år;kvinnor;2012;698
1499 Falköping;75-79 år;kvinnor;2013;716
1499 Falköping;75-79 år;kvinnor;2014;732
1499 Falköping;75-79 år;kvinnor;2015;723
1499 Falköping;75-79 år;kvinnor;2016;723
1499 Falköping;75-79 år;kvinnor;2017;754
1499 Falköping;75-79 år;kvinnor;2018;736
1499 Falköping;80-84 år;kvinnor;2008;609
1499 Falköping;80-84 år;kvinnor;2009;615
1499 Falköping;80-84 år;kvinnor;2010;605
1499 Falköping;80-84 år;kvinnor;2011;620
1499 Falköping;80-84 år;kvinnor;2012;622
1499 Falköping;80-84 år;kvinnor;2013;619
1499 Falköping;80-84 år;kvinnor;2014;608
1499 Falköping;80-84 år;kvinnor;2015;600
1499 Falköping;80-84 år;kvinnor;2016;594
1499 Falköping;80-84 år;kvinnor;2017;585
1499 Falköping;80-84 år;kvinnor;2018;612
1499 Falköping;85-89 år;kvinnor;2008;466
1499 Falköping;85-89 år;kvinnor;2009;455
1499 Falköping;85-89 år;kvinnor;2010;451
1499 Falköping;85-89 år;kvinnor;2011;434
1499 Falköping;85-89 år;kvinnor;2012;424
1499 Falköping;85-89 år;kvinnor;2013;426
1499 Falköping;85-89 år;kvinnor;2014;421
1499 Falköping;85-89 år;kvinnor;2015;418
1499 Falköping;85-89 år;kvinnor;2016;440
1499 Falköping;85-89 år;kvinnor;2017;451
1499 Falköping;85-89 år;kvinnor;2018;446
1499 Falköping;90-94 år;kvinnor;2008;198
1499 Falköping;90-94 år;kvinnor;2009;202
1499 Falköping;90-94 år;kvinnor;2010;218
1499 Falköping;90-94 år;kvinnor;2011;211
1499 Falköping;90-94 år;kvinnor;2012;217
1499 Falköping;90-94 år;kvinnor;2013;224
1499 Falköping;90-94 år;kvinnor;2014;223
1499 Falköping;90-94 år;kvinnor;2015;208
1499 Falköping;90-94 år;kvinnor;2016;199
1499 Falköping;90-94 år;kvinnor;2017;204
1499 Falköping;90-94 år;kvinnor;2018;206
1499 Falköping;95-99 år;kvinnor;2008;56
1499 Falköping;95-99 år;kvinnor;2009;60
1499 Falköping;95-99 år;kvinnor;2010;63
1499 Falköping;95-99 år;kvinnor;2011;64
1499 Falköping;95-99 år;kvinnor;2012;58
1499 Falköping;95-99 år;kvinnor;2013;54
1499 Falköping;95-99 år;kvinnor;2014;45
1499 Falköping;95-99 år;kvinnor;2015;54
1499 Falköping;95-99 år;kvinnor;2016;57
1499 Falköping;95-99 år;kvinnor;2017;55
1499 Falköping;95-99 år;kvinnor;2018;57
1499 Falköping;100+ år;kvinnor;2008;3
1499 Falköping;100+ år;kvinnor;2009;6
1499 Falköping;100+ år;kvinnor;2010;9
1499 Falköping;100+ år;kvinnor;2011;13
1499 Falköping;100+ år;kvinnor;2012;12
1499 Falköping;100+ år;kvinnor;2013;12
1499 Falköping;100+ år;kvinnor;2014;6
1499 Falköping;100+ år;kvinnor;2015;6
1499 Falköping;100+ år;kvinnor;2016;5
1499 Falköping;100+ år;kvinnor;2017;7
1499 Falköping;100+ år;kvinnor;2018;5
1715 Kil;55-59 år;kvinnor;2008;410
1715 Kil;55-59 år;kvinnor;2009;394
1715 Kil;55-59 år;kvinnor;2010;386
1715 Kil;55-59 år;kvinnor;2011;384
1715 Kil;55-59 år;kvinnor;2012;372
1715 Kil;55-59 år;kvinnor;2013;376
1715 Kil;55-59 år;kvinnor;2014;361
1715 Kil;55-59 år;kvinnor;2015;333
1715 Kil;55-59 år;kvinnor;2016;345
1715 Kil;55-59 år;kvinnor;2017;333
1715 Kil;55-59 år;kvinnor;2018;344
1715 Kil;60-64 år;kvinnor;2008;473
1715 Kil;60-64 år;kvinnor;2009;469
1715 Kil;60-64 år;kvinnor;2010;480
1715 Kil;60-64 år;kvinnor;2011;462
1715 Kil;60-64 år;kvinnor;2012;447
1715 Kil;60-64 år;kvinnor;2013;400
1715 Kil;60-64 år;kvinnor;2014;397
1715 Kil;60-64 år;kvinnor;2015;402
1715 Kil;60-64 år;kvinnor;2016;390
1715 Kil;60-64 år;kvinnor;2017;370
1715 Kil;60-64 år;kvinnor;2018;362
1715 Kil;65-69 år;kvinnor;2008;292
1715 Kil;65-69 år;kvinnor;2009;316
1715 Kil;65-69 år;kvinnor;2010;330
1715 Kil;65-69 år;kvinnor;2011;367
1715 Kil;65-69 år;kvinnor;2012;419
1715 Kil;65-69 år;kvinnor;2013;461
1715 Kil;65-69 år;kvinnor;2014;450
1715 Kil;65-69 år;kvinnor;2015;453
1715 Kil;65-69 år;kvinnor;2016;438
1715 Kil;65-69 år;kvinnor;2017;427
1715 Kil;65-69 år;kvinnor;2018;400
1715 Kil;70-74 år;kvinnor;2008;241
1715 Kil;70-74 år;kvinnor;2009;274
1715 Kil;70-74 år;kvinnor;2010;288
1715 Kil;70-74 år;kvinnor;2011;293
1715 Kil;70-74 år;kvinnor;2012;273
1715 Kil;70-74 år;kvinnor;2013;279
1715 Kil;70-74 år;kvinnor;2014;303
1715 Kil;70-74 år;kvinnor;2015;320
1715 Kil;70-74 år;kvinnor;2016;360
1715 Kil;70-74 år;kvinnor;2017;403
1715 Kil;70-74 år;kvinnor;2018;438
1715 Kil;75-79 år;kvinnor;2008;228
1715 Kil;75-79 år;kvinnor;2009;219
1715 Kil;75-79 år;kvinnor;2010;208
1715 Kil;75-79 år;kvinnor;2011;211
1715 Kil;75-79 år;kvinnor;2012;226
1715 Kil;75-79 år;kvinnor;2013;230
1715 Kil;75-79 år;kvinnor;2014;258
1715 Kil;75-79 år;kvinnor;2015;264
1715 Kil;75-79 år;kvinnor;2016;267
1715 Kil;75-79 år;kvinnor;2017;247
1715 Kil;75-79 år;kvinnor;2018;255
1715 Kil;80-84 år;kvinnor;2008;192
1715 Kil;80-84 år;kvinnor;2009;204
1715 Kil;80-84 år;kvinnor;2010;195
1715 Kil;80-84 år;kvinnor;2011;188
1715 Kil;80-84 år;kvinnor;2012;187
1715 Kil;80-84 år;kvinnor;2013;184
1715 Kil;80-84 år;kvinnor;2014;179
1715 Kil;80-84 år;kvinnor;2015;182
1715 Kil;80-84 år;kvinnor;2016;186
1715 Kil;80-84 år;kvinnor;2017;187
1715 Kil;80-84 år;kvinnor;2018;186
1715 Kil;85-89 år;kvinnor;2008;118
1715 Kil;85-89 år;kvinnor;2009;126
1715 Kil;85-89 år;kvinnor;2010;131
1715 Kil;85-89 år;kvinnor;2011;128
1715 Kil;85-89 år;kvinnor;2012;131
1715 Kil;85-89 år;kvinnor;2013;139
1715 Kil;85-89 år;kvinnor;2014;137
1715 Kil;85-89 år;kvinnor;2015;128
1715 Kil;85-89 år;kvinnor;2016;132
1715 Kil;85-89 år;kvinnor;2017;142
1715 Kil;85-89 år;kvinnor;2018;141
1715 Kil;90-94 år;kvinnor;2008;41
1715 Kil;90-94 år;kvinnor;2009;41
1715 Kil;90-94 år;kvinnor;2010;52
1715 Kil;90-94 år;kvinnor;2011;64
1715 Kil;90-94 år;kvinnor;2012;61
1715 Kil;90-94 år;kvinnor;2013;56
1715 Kil;90-94 år;kvinnor;2014;62
1715 Kil;90-94 år;kvinnor;2015;70
1715 Kil;90-94 år;kvinnor;2016;62
1715 Kil;90-94 år;kvinnor;2017;64
1715 Kil;90-94 år;kvinnor;2018;69
1715 Kil;95-99 år;kvinnor;2008;13
1715 Kil;95-99 år;kvinnor;2009;14
1715 Kil;95-99 år;kvinnor;2010;12
1715 Kil;95-99 år;kvinnor;2011;11
1715 Kil;95-99 år;kvinnor;2012;11
1715 Kil;95-99 år;kvinnor;2013;15
1715 Kil;95-99 år;kvinnor;2014;13
1715 Kil;95-99 år;kvinnor;2015;23
1715 Kil;95-99 år;kvinnor;2016;21
1715 Kil;95-99 år;kvinnor;2017;17
1715 Kil;95-99 år;kvinnor;2018;15
1715 Kil;100+ år;kvinnor;2008;1
1715 Kil;100+ år;kvinnor;2009;2
1715 Kil;100+ år;kvinnor;2010;1
1715 Kil;100+ år;kvinnor;2011;1
1715 Kil;100+ år;kvinnor;2012;2
1715 Kil;100+ år;kvinnor;2013;0
1715 Kil;100+ år;kvinnor;2014;1
1715 Kil;100+ år;kvinnor;2015;1
1715 Kil;100+ år;kvinnor;2016;1
1715 Kil;100+ år;kvinnor;2017;5
1715 Kil;100+ år;kvinnor;2018;4
1730 Eda;55-59 år;kvinnor;2008;293
1730 Eda;55-59 år;kvinnor;2009;281
1730 Eda;55-59 år;kvinnor;2010;287
1730 Eda;55-59 år;kvinnor;2011;295
1730 Eda;55-59 år;kvinnor;2012;292
1730 Eda;55-59 år;kvinnor;2013;287
1730 Eda;55-59 år;kvinnor;2014;287
1730 Eda;55-59 år;kvinnor;2015;287
1730 Eda;55-59 år;kvinnor;2016;278
1730 Eda;55-59 år;kvinnor;2017;275
1730 Eda;55-59 år;kvinnor;2018;278
1730 Eda;60-64 år;kvinnor;2008;335
1730 Eda;60-64 år;kvinnor;2009;331
1730 Eda;60-64 år;kvinnor;2010;325
1730 Eda;60-64 år;kvinnor;2011;324
1730 Eda;60-64 år;kvinnor;2012;276
1730 Eda;60-64 år;kvinnor;2013;275
1730 Eda;60-64 år;kvinnor;2014;269
1730 Eda;60-64 år;kvinnor;2015;277
1730 Eda;60-64 år;kvinnor;2016;281
1730 Eda;60-64 år;kvinnor;2017;291
1730 Eda;60-64 år;kvinnor;2018;292
1730 Eda;65-69 år;kvinnor;2008;236
1730 Eda;65-69 år;kvinnor;2009;253
1730 Eda;65-69 år;kvinnor;2010;266
1730 Eda;65-69 år;kvinnor;2011;280
1730 Eda;65-69 år;kvinnor;2012;328
1730 Eda;65-69 år;kvinnor;2013;331
1730 Eda;65-69 år;kvinnor;2014;321
1730 Eda;65-69 år;kvinnor;2015;310
1730 Eda;65-69 år;kvinnor;2016;301
1730 Eda;65-69 år;kvinnor;2017;267
1730 Eda;65-69 år;kvinnor;2018;271
1730 Eda;70-74 år;kvinnor;2008;230
1730 Eda;70-74 år;kvinnor;2009;223
1730 Eda;70-74 år;kvinnor;2010;228
1730 Eda;70-74 år;kvinnor;2011;222
1730 Eda;70-74 år;kvinnor;2012;208
1730 Eda;70-74 år;kvinnor;2013;209
1730 Eda;70-74 år;kvinnor;2014;226
1730 Eda;70-74 år;kvinnor;2015;238
1730 Eda;70-74 år;kvinnor;2016;252
1730 Eda;70-74 år;kvinnor;2017;295
1730 Eda;70-74 år;kvinnor;2018;291
1730 Eda;75-79 år;kvinnor;2008;215
1730 Eda;75-79 år;kvinnor;2009;210
1730 Eda;75-79 år;kvinnor;2010;205
1730 Eda;75-79 år;kvinnor;2011;208
1730 Eda;75-79 år;kvinnor;2012;200
1730 Eda;75-79 år;kvinnor;2013;203
1730 Eda;75-79 år;kvinnor;2014;189
1730 Eda;75-79 år;kvinnor;2015;194
1730 Eda;75-79 år;kvinnor;2016;187
1730 Eda;75-79 år;kvinnor;2017;174
1730 Eda;75-79 år;kvinnor;2018;185
1730 Eda;80-84 år;kvinnor;2008;184
1730 Eda;80-84 år;kvinnor;2009;177
1730 Eda;80-84 år;kvinnor;2010;177
1730 Eda;80-84 år;kvinnor;2011;180
1730 Eda;80-84 år;kvinnor;2012;178
1730 Eda;80-84 år;kvinnor;2013;171
1730 Eda;80-84 år;kvinnor;2014;175
1730 Eda;80-84 år;kvinnor;2015;173
1730 Eda;80-84 år;kvinnor;2016;165
1730 Eda;80-84 år;kvinnor;2017;161
1730 Eda;80-84 år;kvinnor;2018;150
1730 Eda;85-89 år;kvinnor;2008;139
1730 Eda;85-89 år;kvinnor;2009;145
1730 Eda;85-89 år;kvinnor;2010;126
1730 Eda;85-89 år;kvinnor;2011;105
1730 Eda;85-89 år;kvinnor;2012;124
1730 Eda;85-89 år;kvinnor;2013;121
1730 Eda;85-89 år;kvinnor;2014;118
1730 Eda;85-89 år;kvinnor;2015;122
1730 Eda;85-89 år;kvinnor;2016;127
1730 Eda;85-89 år;kvinnor;2017;117
1730 Eda;85-89 år;kvinnor;2018;108
1730 Eda;90-94 år;kvinnor;2008;38
1730 Eda;90-94 år;kvinnor;2009;36
1730 Eda;90-94 år;kvinnor;2010;49
1730 Eda;90-94 år;kvinnor;2011;60
1730 Eda;90-94 år;kvinnor;2012;56
1730 Eda;90-94 år;kvinnor;2013;64
1730 Eda;90-94 år;kvinnor;2014;61
1730 Eda;90-94 år;kvinnor;2015;56
1730 Eda;90-94 år;kvinnor;2016;49
1730 Eda;90-94 år;kvinnor;2017;63
1730 Eda;90-94 år;kvinnor;2018;70
1730 Eda;95-99 år;kvinnor;2008;9
1730 Eda;95-99 år;kvinnor;2009;4
1730 Eda;95-99 år;kvinnor;2010;6
1730 Eda;95-99 år;kvinnor;2011;9
1730 Eda;95-99 år;kvinnor;2012;8
1730 Eda;95-99 år;kvinnor;2013;9
1730 Eda;95-99 år;kvinnor;2014;13
1730 Eda;95-99 år;kvinnor;2015;14
1730 Eda;95-99 år;kvinnor;2016;11
1730 Eda;95-99 år;kvinnor;2017;8
1730 Eda;95-99 år;kvinnor;2018;12
1730 Eda;100+ år;kvinnor;2008;1
1730 Eda;100+ år;kvinnor;2009;1
1730 Eda;100+ år;kvinnor;2010;0
1730 Eda;100+ år;kvinnor;2011;0
1730 Eda;100+ år;kvinnor;2012;0
1730 Eda;100+ år;kvinnor;2013;0
1730 Eda;100+ år;kvinnor;2014;0
1730 Eda;100+ år;kvinnor;2015;0
1730 Eda;100+ år;kvinnor;2016;1
1730 Eda;100+ år;kvinnor;2017;1
1730 Eda;100+ år;kvinnor;2018;1
1737 Torsby;55-59 år;kvinnor;2008;406
1737 Torsby;55-59 år;kvinnor;2009;404
1737 Torsby;55-59 år;kvinnor;2010;406
1737 Torsby;55-59 år;kvinnor;2011;405
1737 Torsby;55-59 år;kvinnor;2012;421
1737 Torsby;55-59 år;kvinnor;2013;441
1737 Torsby;55-59 år;kvinnor;2014;427
1737 Torsby;55-59 år;kvinnor;2015;410
1737 Torsby;55-59 år;kvinnor;2016;427
1737 Torsby;55-59 år;kvinnor;2017;408
1737 Torsby;55-59 år;kvinnor;2018;385
1737 Torsby;60-64 år;kvinnor;2008;487
1737 Torsby;60-64 år;kvinnor;2009;465
1737 Torsby;60-64 år;kvinnor;2010;459
1737 Torsby;60-64 år;kvinnor;2011;447
1737 Torsby;60-64 år;kvinnor;2012;424
1737 Torsby;60-64 år;kvinnor;2013;391
1737 Torsby;60-64 år;kvinnor;2014;396
1737 Torsby;60-64 år;kvinnor;2015;392
1737 Torsby;60-64 år;kvinnor;2016;389
1737 Torsby;60-64 år;kvinnor;2017;418
1737 Torsby;60-64 år;kvinnor;2018;439
1737 Torsby;65-69 år;kvinnor;2008;413
1737 Torsby;65-69 år;kvinnor;2009;444
1737 Torsby;65-69 år;kvinnor;2010;473
1737 Torsby;65-69 år;kvinnor;2011;488
1737 Torsby;65-69 år;kvinnor;2012;484
1737 Torsby;65-69 år;kvinnor;2013;476
1737 Torsby;65-69 år;kvinnor;2014;455
1737 Torsby;65-69 år;kvinnor;2015;456
1737 Torsby;65-69 år;kvinnor;2016;429
1737 Torsby;65-69 år;kvinnor;2017;405
1737 Torsby;65-69 år;kvinnor;2018;377
1737 Torsby;70-74 år;kvinnor;2008;371
1737 Torsby;70-74 år;kvinnor;2009;372
1737 Torsby;70-74 år;kvinnor;2010;358
1737 Torsby;70-74 år;kvinnor;2011;359
1737 Torsby;70-74 år;kvinnor;2012;372
1737 Torsby;70-74 år;kvinnor;2013;387
1737 Torsby;70-74 år;kvinnor;2014;404
1737 Torsby;70-74 år;kvinnor;2015;438
1737 Torsby;70-74 år;kvinnor;2016;449
1737 Torsby;70-74 år;kvinnor;2017;445
1737 Torsby;70-74 år;kvinnor;2018;444
1737 Torsby;75-79 år;kvinnor;2008;357
1737 Torsby;75-79 år;kvinnor;2009;339
1737 Torsby;75-79 år;kvinnor;2010;333
1737 Torsby;75-79 år;kvinnor;2011;331
1737 Torsby;75-79 år;kvinnor;2012;326
1737 Torsby;75-79 år;kvinnor;2013;323
1737 Torsby;75-79 år;kvinnor;2014;329
1737 Torsby;75-79 år;kvinnor;2015;314
1737 Torsby;75-79 år;kvinnor;2016;306
1737 Torsby;75-79 år;kvinnor;2017;325
1737 Torsby;75-79 år;kvinnor;2018;340
1737 Torsby;80-84 år;kvinnor;2008;320
1737 Torsby;80-84 år;kvinnor;2009;315
1737 Torsby;80-84 år;kvinnor;2010;297
1737 Torsby;80-84 år;kvinnor;2011;291
1737 Torsby;80-84 år;kvinnor;2012;294
1737 Torsby;80-84 år;kvinnor;2013;266
1737 Torsby;80-84 år;kvinnor;2014;253
1737 Torsby;80-84 år;kvinnor;2015;265
1737 Torsby;80-84 år;kvinnor;2016;259
1737 Torsby;80-84 år;kvinnor;2017;254
1737 Torsby;80-84 år;kvinnor;2018;263
1737 Torsby;85-89 år;kvinnor;2008;224
1737 Torsby;85-89 år;kvinnor;2009;218
1737 Torsby;85-89 år;kvinnor;2010;232
1737 Torsby;85-89 år;kvinnor;2011;224
1737 Torsby;85-89 år;kvinnor;2012;209
1737 Torsby;85-89 år;kvinnor;2013;216
1737 Torsby;85-89 år;kvinnor;2014;213
1737 Torsby;85-89 år;kvinnor;2015;197
1737 Torsby;85-89 år;kvinnor;2016;194
1737 Torsby;85-89 år;kvinnor;2017;189
1737 Torsby;85-89 år;kvinnor;2018;177
1737 Torsby;90-94 år;kvinnor;2008;81
1737 Torsby;90-94 år;kvinnor;2009;87
1737 Torsby;90-94 år;kvinnor;2010;91
1737 Torsby;90-94 år;kvinnor;2011;92
1737 Torsby;90-94 år;kvinnor;2012;90
1737 Torsby;90-94 år;kvinnor;2013;94
1737 Torsby;90-94 år;kvinnor;2014;102
1737 Torsby;90-94 år;kvinnor;2015;110
1737 Torsby;90-94 år;kvinnor;2016;113
1737 Torsby;90-94 år;kvinnor;2017;101
1737 Torsby;90-94 år;kvinnor;2018;101
1737 Torsby;95-99 år;kvinnor;2008;13
1737 Torsby;95-99 år;kvinnor;2009;16
1737 Torsby;95-99 år;kvinnor;2010;19
1737 Torsby;95-99 år;kvinnor;2011;25
1737 Torsby;95-99 år;kvinnor;2012;22
1737 Torsby;95-99 år;kvinnor;2013;16
1737 Torsby;95-99 år;kvinnor;2014;21
1737 Torsby;95-99 år;kvinnor;2015;25
1737 Torsby;95-99 år;kvinnor;2016;23
1737 Torsby;95-99 år;kvinnor;2017;24
1737 Torsby;95-99 år;kvinnor;2018;30
1737 Torsby;100+ år;kvinnor;2008;1
1737 Torsby;100+ år;kvinnor;2009;1
1737 Torsby;100+ år;kvinnor;2010;2
1737 Torsby;100+ år;kvinnor;2011;2
1737 Torsby;100+ år;kvinnor;2012;1
1737 Torsby;100+ år;kvinnor;2013;1
1737 Torsby;100+ år;kvinnor;2014;0
1737 Torsby;100+ år;kvinnor;2015;1
1737 Torsby;100+ år;kvinnor;2016;2
1737 Torsby;100+ år;kvinnor;2017;3
1737 Torsby;100+ år;kvinnor;2018;1
1760 Storfors;55-59 år;kvinnor;2008;149
1760 Storfors;55-59 år;kvinnor;2009;145
1760 Storfors;55-59 år;kvinnor;2010;143
1760 Storfors;55-59 år;kvinnor;2011;147
1760 Storfors;55-59 år;kvinnor;2012;148
1760 Storfors;55-59 år;kvinnor;2013;143
1760 Storfors;55-59 år;kvinnor;2014;134
1760 Storfors;55-59 år;kvinnor;2015;129
1760 Storfors;55-59 år;kvinnor;2016;119
1760 Storfors;55-59 år;kvinnor;2017;120
1760 Storfors;55-59 år;kvinnor;2018;126
1760 Storfors;60-64 år;kvinnor;2008;188
1760 Storfors;60-64 år;kvinnor;2009;181
1760 Storfors;60-64 år;kvinnor;2010;182
1760 Storfors;60-64 år;kvinnor;2011;176
1760 Storfors;60-64 år;kvinnor;2012;157
1760 Storfors;60-64 år;kvinnor;2013;150
1760 Storfors;60-64 år;kvinnor;2014;147
1760 Storfors;60-64 år;kvinnor;2015;145
1760 Storfors;60-64 år;kvinnor;2016;146
1760 Storfors;60-64 år;kvinnor;2017;143
1760 Storfors;60-64 år;kvinnor;2018;142
1760 Storfors;65-69 år;kvinnor;2008;142
1760 Storfors;65-69 år;kvinnor;2009;163
1760 Storfors;65-69 år;kvinnor;2010;170
1760 Storfors;65-69 år;kvinnor;2011;170
1760 Storfors;65-69 år;kvinnor;2012;188
1760 Storfors;65-69 år;kvinnor;2013;183
1760 Storfors;65-69 år;kvinnor;2014;169
1760 Storfors;65-69 år;kvinnor;2015;170
1760 Storfors;65-69 år;kvinnor;2016;174
1760 Storfors;65-69 år;kvinnor;2017;155
1760 Storfors;65-69 år;kvinnor;2018;143
1760 Storfors;70-74 år;kvinnor;2008;104
1760 Storfors;70-74 år;kvinnor;2009;100
1760 Storfors;70-74 år;kvinnor;2010;107
1760 Storfors;70-74 år;kvinnor;2011;118
1760 Storfors;70-74 år;kvinnor;2012;117
1760 Storfors;70-74 år;kvinnor;2013;123
1760 Storfors;70-74 år;kvinnor;2014;139
1760 Storfors;70-74 år;kvinnor;2015;147
1760 Storfors;70-74 år;kvinnor;2016;143
1760 Storfors;70-74 år;kvinnor;2017;167
1760 Storfors;70-74 år;kvinnor;2018;171
1760 Storfors;75-79 år;kvinnor;2008;90
1760 Storfors;75-79 år;kvinnor;2009;87
1760 Storfors;75-79 år;kvinnor;2010;84
1760 Storfors;75-79 år;kvinnor;2011;77
1760 Storfors;75-79 år;kvinnor;2012;79
1760 Storfors;75-79 år;kvinnor;2013;85
1760 Storfors;75-79 år;kvinnor;2014;79
1760 Storfors;75-79 år;kvinnor;2015;78
1760 Storfors;75-79 år;kvinnor;2016;87
1760 Storfors;75-79 år;kvinnor;2017;91
1760 Storfors;75-79 år;kvinnor;2018;99
1760 Storfors;80-84 år;kvinnor;2008;84
1760 Storfors;80-84 år;kvinnor;2009;78
1760 Storfors;80-84 år;kvinnor;2010;72
1760 Storfors;80-84 år;kvinnor;2011;69
1760 Storfors;80-84 år;kvinnor;2012;67
1760 Storfors;80-84 år;kvinnor;2013;70
1760 Storfors;80-84 år;kvinnor;2014;69
1760 Storfors;80-84 år;kvinnor;2015;63
1760 Storfors;80-84 år;kvinnor;2016;61
1760 Storfors;80-84 år;kvinnor;2017;56
1760 Storfors;80-84 år;kvinnor;2018;60
1760 Storfors;85-89 år;kvinnor;2008;68
1760 Storfors;85-89 år;kvinnor;2009;66
1760 Storfors;85-89 år;kvinnor;2010;62
1760 Storfors;85-89 år;kvinnor;2011;63
1760 Storfors;85-89 år;kvinnor;2012;52
1760 Storfors;85-89 år;kvinnor;2013;58
1760 Storfors;85-89 år;kvinnor;2014;49
1760 Storfors;85-89 år;kvinnor;2015;45
1760 Storfors;85-89 år;kvinnor;2016;45
1760 Storfors;85-89 år;kvinnor;2017;45
1760 Storfors;85-89 år;kvinnor;2018;49
1760 Storfors;90-94 år;kvinnor;2008;31
1760 Storfors;90-94 år;kvinnor;2009;27
1760 Storfors;90-94 år;kvinnor;2010;28
1760 Storfors;90-94 år;kvinnor;2011;33
1760 Storfors;90-94 år;kvinnor;2012;30
1760 Storfors;90-94 år;kvinnor;2013;31
1760 Storfors;90-94 år;kvinnor;2014;32
1760 Storfors;90-94 år;kvinnor;2015;31
1760 Storfors;90-94 år;kvinnor;2016;26
1760 Storfors;90-94 år;kvinnor;2017;25
1760 Storfors;90-94 år;kvinnor;2018;26
1760 Storfors;95-99 år;kvinnor;2008;8
1760 Storfors;95-99 år;kvinnor;2009;9
1760 Storfors;95-99 år;kvinnor;2010;10
1760 Storfors;95-99 år;kvinnor;2011;7
1760 Storfors;95-99 år;kvinnor;2012;6
1760 Storfors;95-99 år;kvinnor;2013;5
1760 Storfors;95-99 år;kvinnor;2014;3
1760 Storfors;95-99 år;kvinnor;2015;7
1760 Storfors;95-99 år;kvinnor;2016;7
1760 Storfors;95-99 år;kvinnor;2017;6
1760 Storfors;95-99 år;kvinnor;2018;6
1760 Storfors;100+ år;kvinnor;2008;0
1760 Storfors;100+ år;kvinnor;2009;0
1760 Storfors;100+ år;kvinnor;2010;1
1760 Storfors;100+ år;kvinnor;2011;2
1760 Storfors;100+ år;kvinnor;2012;2
1760 Storfors;100+ år;kvinnor;2013;2
1760 Storfors;100+ år;kvinnor;2014;1
1760 Storfors;100+ år;kvinnor;2015;1
1760 Storfors;100+ år;kvinnor;2016;0
1760 Storfors;100+ år;kvinnor;2017;0
1760 Storfors;100+ år;kvinnor;2018;0
1761 Hammarö;55-59 år;kvinnor;2008;469
1761 Hammarö;55-59 år;kvinnor;2009;475
1761 Hammarö;55-59 år;kvinnor;2010;471
1761 Hammarö;55-59 år;kvinnor;2011;477
1761 Hammarö;55-59 år;kvinnor;2012;516
1761 Hammarö;55-59 år;kvinnor;2013;490
1761 Hammarö;55-59 år;kvinnor;2014;487
1761 Hammarö;55-59 år;kvinnor;2015;500
1761 Hammarö;55-59 år;kvinnor;2016;488
1761 Hammarö;55-59 år;kvinnor;2017;460
1761 Hammarö;55-59 år;kvinnor;2018;473
1761 Hammarö;60-64 år;kvinnor;2008;482
1761 Hammarö;60-64 år;kvinnor;2009;482
1761 Hammarö;60-64 år;kvinnor;2010;482
1761 Hammarö;60-64 år;kvinnor;2011;461
1761 Hammarö;60-64 år;kvinnor;2012;434
1761 Hammarö;60-64 år;kvinnor;2013;445
1761 Hammarö;60-64 år;kvinnor;2014;463
1761 Hammarö;60-64 år;kvinnor;2015;456
1761 Hammarö;60-64 år;kvinnor;2016;454
1761 Hammarö;60-64 år;kvinnor;2017;489
1761 Hammarö;60-64 år;kvinnor;2018;484
1761 Hammarö;65-69 år;kvinnor;2008;361
1761 Hammarö;65-69 år;kvinnor;2009;386
1761 Hammarö;65-69 år;kvinnor;2010;408
1761 Hammarö;65-69 år;kvinnor;2011;438
1761 Hammarö;65-69 år;kvinnor;2012;455
1761 Hammarö;65-69 år;kvinnor;2013;444
1761 Hammarö;65-69 år;kvinnor;2014;450
1761 Hammarö;65-69 år;kvinnor;2015;453
1761 Hammarö;65-69 år;kvinnor;2016;465
1761 Hammarö;65-69 år;kvinnor;2017;434
1761 Hammarö;65-69 år;kvinnor;2018;444
1761 Hammarö;70-74 år;kvinnor;2008;301
1761 Hammarö;70-74 år;kvinnor;2009;304
1761 Hammarö;70-74 år;kvinnor;2010;316
1761 Hammarö;70-74 år;kvinnor;2011;318
1761 Hammarö;70-74 år;kvinnor;2012;319
1761 Hammarö;70-74 år;kvinnor;2013;346
1761 Hammarö;70-74 år;kvinnor;2014;361
1761 Hammarö;70-74 år;kvinnor;2015;374
1761 Hammarö;70-74 år;kvinnor;2016;394
1761 Hammarö;70-74 år;kvinnor;2017;427
1761 Hammarö;70-74 år;kvinnor;2018;428
1761 Hammarö;75-79 år;kvinnor;2008;229
1761 Hammarö;75-79 år;kvinnor;2009;243
1761 Hammarö;75-79 år;kvinnor;2010;235
1761 Hammarö;75-79 år;kvinnor;2011;245
1761 Hammarö;75-79 år;kvinnor;2012;271
1761 Hammarö;75-79 år;kvinnor;2013;275
1761 Hammarö;75-79 år;kvinnor;2014;274
1761 Hammarö;75-79 år;kvinnor;2015;283
1761 Hammarö;75-79 år;kvinnor;2016;286
1761 Hammarö;75-79 år;kvinnor;2017;290
1761 Hammarö;75-79 år;kvinnor;2018;318
1761 Hammarö;80-84 år;kvinnor;2008;200
1761 Hammarö;80-84 år;kvinnor;2009;200
1761 Hammarö;80-84 år;kvinnor;2010;193
1761 Hammarö;80-84 år;kvinnor;2011;191
1761 Hammarö;80-84 år;kvinnor;2012;181
1761 Hammarö;80-84 år;kvinnor;2013;189
